,key,ra,dec,name,host,confirmed_real,confirmed_star_cluster,rhalf,rhalf_em,rhalf_ep,position_angle,position_angle_em,position_angle_ep,ellipticity,ellipticity_em,ellipticity_ep,ellipticity_ul,ref_structure,distance_modulus,distance_modulus_em,distance_modulus_ep,ref_distance,apparent_magnitude_v,apparent_magnitude_v_em,apparent_magnitude_v_ep,ref_m_v,vlos_systemic,vlos_systemic_em,vlos_systemic_ep,vlos_sigma,vlos_sigma_em,vlos_sigma_ep,vlos_sigma_ul,ref_vlos,pmra,pmra_em,pmra_ep,pmdec,pmdec_em,pmdec_ep,ref_proper_motion,metallicity_spectroscopic,metallicity_spectroscopic_em,metallicity_spectroscopic_ep,metallicity_spectroscopic_sigma,metallicity_spectroscopic_sigma_em,metallicity_spectroscopic_sigma_ep,metallicity_spectroscopic_sigma_ul,ref_metallicity_spectroscopic,rcore,rcore_em,rcore_ep,rking,rking_em,rking_ep,ref_structure_king,rad_sersic,rad_sersic_em,rad_sersic_ep,n_sersic,n_sersic_em,n_sersic_ep,ref_structure_sersic,age,age_em,age_ep,ref_age,metallicity_photometric,metallicity_photometric_em,metallicity_photometric_ep,ref_metallicity_photometric,M_V,M_V_em,M_V_ep,mass_stellar,distance,distance_em,distance_ep,rhalf_physical,rhalf_sph_physical,surface_brightness_rhalf,metallicity,metallicity_em,metallicity_ep,metallicity_type,ll,bb,peri,peri16,peri50,peri84,apo,apo16,apo50,apo84,ecc,ecc16,ecc50,ecc84,fperi,fperi16,fperi50,fperi84,Lz,Lz16,Lz50,Lz84,E,E16,E50,E84
27,gran_2,257.89,-24.849,Gran 2,MW,1,1,1.07,0.03,0.03,,,,,,,,Gran2022MNRAS.509.4962G,16.1,,,Gran2022MNRAS.509.4962G,10.18,,,Gran2022MNRAS.509.4962G,61.24,2.7,2.7,,,,,Gran2024A&A...683A.167G,0.19,,,-2.57,,,Gran2022MNRAS.509.4962G,-1.46,0.13,0.13,,,,,Gran2024A&A...683A.167G,,,,,,,,,,,,,,,,,,,-2.12,,,Gran2022MNRAS.509.4962G,-5.920000000000002,,,4.601029995663982,16.59586907437563,,,5.165470610136692,5.165470610136692,21.216162566386068,-1.46,0.13,0.13,spectroscopic,359.2292607353157,8.586113746857137,3.3267717955872826,3.3712802703244655,3.417200892958077,3.4612590456682546,9.370945795586676,9.326551889212398,9.37092871207442,9.414027057014165,0.47600475885529475,0.4616889790491269,0.4655924770191707,0.46906681479655304,0.9003420466245136,0.8914537372988768,0.8986745445736484,0.9062566311961557,0.6641118243973823,0.6637955785441142,0.6641157152936525,0.6644129400088841,-0.09815552637152891,-0.09836444962033428,-0.09815290086453314,-0.09794839074451815
28,palomar_3,151.381622,0.071667,Palomar 3,,1,1,0.73,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,19.885,0.074,0.074,Baumgardt2021MNRAS.505.5957B,14.45,0.03,0.03,Baumgardt2020PASA...37...46B,94.04,0.8,0.8,,,,,Baumgardt2018MNRAS.478.1520B,0.0861,0.0602,0.0602,-0.1484,0.0709,0.0709,Vasiliev2021MNRAS.505.5978V,-1.63,,,,,,,Harris1996AJ....112.1487H,,,,,,,,0.72,0.02,0.02,0.87,0.05,0.05,Munoz2018ApJ...860...66M,10.5,0.7,0.7,Kruijssen2019MNRAS.486.3180K,,,,,-5.435000000000002,0.03,0.03,4.407029995663982,94.84184633008978,3.1775940881338443,3.2877472169925426,20.139513593421903,20.139513593421903,24.655858016045503,-1.63,,,spectroscopic,240.14037975379495,41.8635846785136,47.5800067518361,39.50699777334646,74.65459211490231,97.2697446698966,107.61158068624862,103.31707747518129,108.81635453231581,117.27917649435564,0.38682234601384385,0.09236487786206633,0.19332514984944243,0.44863028246774783,0.8413895862478215,0.0,0.6966491275617337,0.8937771254043286,-3.146600452852298,-5.38610439451244,-3.1664762938688913,-0.9729689902915222,0.01713526923419996,0.01365526656011152,0.017782546095526666,0.022380146736805443
29,ngc_7099,325.092133,-23.179861,NGC 7099,,1,1,1.03,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,14.636,0.023,0.023,Baumgardt2021MNRAS.505.5957B,7.28,0.05,0.05,Baumgardt2020PASA...37...46B,-185.19,0.17,0.17,5.5,0.4,,,Baumgardt2018MNRAS.478.1520B,-0.7374,0.0246,0.0246,-7.2987,0.0244,0.0244,Vasiliev2021MNRAS.505.5978V,-2.27,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,13.06,0.52,0.52,Kruijssen2019MNRAS.486.3180K,,,,,-7.355999999999999,0.05,0.05,5.175429995663982,8.456682000993546,0.08909955817904347,0.09004830667623054,2.533747550880402,2.533747550880402,18.233429806630635,-2.27,,,spectroscopic,27.179135810286905,-46.83548317662696,1.4796651403859018,1.5074542879466812,1.628547264001521,1.8038641089565586,8.780864922691778,8.677725449804187,8.745363279136498,8.861209559942392,0.7115811500401039,0.659975483347344,0.686591266719925,0.7064466253221033,0.7960781136015807,0.783526419922845,0.7938973084295197,0.7997726051703199,0.29779443894103114,0.29466446433455773,0.297648170348757,0.30055178702745655,-0.10592959742014814,-0.10651441990688425,-0.10594608133011817,-0.10531936532306171
30,ngc_6325,259.496327,-23.767677,NGC 6325,,1,1,0.79,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,14.385,0.092,0.093,Baumgardt2021MNRAS.505.5957B,8.09,0.04,0.04,Baumgardt2020PASA...37...46B,29.54,0.58,0.58,,,,,Baumgardt2018MNRAS.478.1520B,-8.2893,0.0302,0.0302,-9.0004,0.0291,0.0291,Vasiliev2021MNRAS.505.5978V,-1.25,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,,,,,,,,,-6.295,0.04,0.04,4.751029995663981,7.53355563733717,0.3125114925167152,0.32965663724701066,1.7312237783405608,1.7312237783405608,18.467379166309698,-1.25,,,spectroscopic,0.9714641913927189,8.002925053513879,0.5772043218210628,0.3669117913644497,0.6217714494514146,0.9167778079258418,2.267003718906603,2.056835039980079,2.272086455272111,2.5936655939006408,0.5941194782127189,0.39373951851866007,0.5683437286776265,0.7503408020002175,0.3607995988248752,0.331897294486743,0.3617220745000591,0.38004485353781675,0.10492041055219063,0.04323053260851943,0.10376560149087613,0.15474925296426228,-0.17400395594148926,-0.17586844721908082,-0.17392739283019376,-0.17038322342858395
31,ngc_6333,259.799086,-18.516257,NGC 6333,,1,1,1.13,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,14.595,0.037,0.037,Baumgardt2021MNRAS.505.5957B,6.48,0.04,0.04,Baumgardt2020PASA...37...46B,310.75,2.12,2.12,,,,,Baumgardt2018MNRAS.478.1520B,-2.1801,0.0262,0.0262,-3.2218,0.0259,0.0259,Vasiliev2021MNRAS.505.5978V,-1.77,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,,,,,,,,,-8.115,0.04,0.04,5.479029995663982,8.298507675144224,0.14020150065414683,0.14261088078346518,2.727749976410233,2.727749976410233,17.634635887292504,-1.77,,,spectroscopic,5.544423320821879,10.705131833859529,0.8458316046005522,0.9151601792355494,1.0264438832463862,1.2495545181918193,7.20783081737144,7.0855217411698135,7.209214832450129,7.37699081325308,0.7899510656684702,0.7033809048653161,0.751721778349006,0.7756122432613711,0.1397662130004831,0.08056911942462261,0.11534370627089757,0.1312899289199782,-0.2522156566432152,-0.26262164676012273,-0.25211573416153005,-0.2417923950929316,-0.11863969951708293,-0.11950411955121318,-0.11854253615294472,-0.11755778773409456
32,ngc_6626,276.137039,-24.869847,NGC 6626,,1,1,1.03,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,13.649,0.04,0.04,Baumgardt2021MNRAS.505.5957B,5.62,0.06,0.06,Baumgardt2020PASA...37...46B,11.11,0.6,0.6,,,,,Baumgardt2018MNRAS.478.1520B,-0.278,0.0283,0.0283,-8.9222,0.028,0.028,Vasiliev2021MNRAS.505.5978V,-1.32,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,,,,,,,,,-8.029,0.06,0.06,5.444629995663981,5.367845410255124,0.0979742202878926,0.09979569703655766,1.6082862238571372,1.6082862238571372,16.57342980663063,-1.32,,,spectroscopic,7.798193017307966,-5.580682270738113,0.38716178893400754,0.3756889542224254,0.4221447262957585,0.47560034299187276,3.1180473721975566,3.012475607471859,3.0714580613864833,3.1602733783946775,0.7790934742342038,0.7344658792651194,0.7587059622735284,0.7802120741672359,0.9020664647018075,0.8987543360591427,0.9127612587223243,0.938481988318771,-0.11137393158552596,-0.12417158381377208,-0.11102537071996764,-0.09913897624209032,-0.1702272545630513,-0.1715163530233649,-0.17028577240188597,-0.16898829558831047
33,ngc_6558,272.573974,-31.764508,NGC 6558,,1,1,0.68,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,14.368,0.084,0.084,Baumgardt2021MNRAS.505.5957B,8.31,0.06,0.06,Baumgardt2020PASA...37...46B,-195.12,0.73,0.73,,,,,Baumgardt2018MNRAS.478.1520B,-1.7199,0.0361,0.0361,-4.1438,0.0337,0.0337,Vasiliev2021MNRAS.505.5978V,-1.32,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,,,,,,,,,-6.058,0.06,0.06,4.656229995663981,7.474807281756638,0.28362992393153963,0.294816678164751,1.4785466442119426,1.4785466442119426,18.361788283292324,-1.32,,,spectroscopic,0.19901260651800096,-6.023402375058476,0.15400109940115403,0.13451997680513078,0.2093128001410718,0.3273242602577595,1.936398993214848,1.8274533286248866,1.9376396388042787,2.1784888452811626,0.8526587327037176,0.7428510142769686,0.8047388333291097,0.8662222081418602,0.4566335206490852,0.4129892623012573,0.4420062601684241,0.4578890570689803,-0.03781271482562458,-0.06601513280993018,-0.03802707899754411,-0.013234168614433828,-0.18578566720167794,-0.18789045427809242,-0.18571801639933366,-0.18221935011560655
34,eridanus_1,66.185608,-21.186781,Eridanus,,1,1,0.55,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,19.639,0.074,0.074,Baumgardt2021MNRAS.505.5957B,14.22,0.03,0.03,Baumgardt2020PASA...37...46B,-23.15,0.73,0.73,,,,,Baumgardt2018MNRAS.478.1520B,0.5096,0.0387,0.0387,-0.3011,0.0408,0.0408,Vasiliev2021MNRAS.505.5978V,-1.43,,,,,,,Harris1996AJ....112.1487H,,,,,,,,0.64,0.04,0.04,1.18,0.14,0.14,Munoz2018ApJ...860...66M,9.7,0.84,0.84,Kruijssen2019MNRAS.486.3180K,,,,,-5.418999999999999,0.03,0.03,4.400629995663981,84.68373413222396,2.8372553187450933,2.935610408181617,13.548424848665773,13.548424848665773,23.811057177025763,-1.43,,,spectroscopic,218.10604185321952,-41.332021135946334,14.126227353621863,78.05822663737274,89.20316336754072,92.58876500723538,123.46524188536036,118.31272063459372,123.63185102646426,129.77619692656558,0.7946641978350262,0.16025033884148496,0.169278207517919,0.20440584432352538,0.690668607679944,0.0,0.0,0.22663957986237412,-0.14492765498369767,-1.3351272845989135,-0.20136618138072135,1.115966770448445,0.015021130204641237,0.01349789267936878,0.01527859499220341,0.017155033781052122
35,ngc_6535,270.960449,-0.297639,NGC 6535,,1,1,1.46,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,14.018,0.042,0.042,Baumgardt2021MNRAS.505.5957B,9.05,0.04,0.04,Baumgardt2020PASA...37...46B,-214.85,0.46,0.46,,,,,Baumgardt2018MNRAS.478.1520B,-4.214,0.0268,0.0268,-2.9387,0.0265,0.0265,Vasiliev2021MNRAS.505.5978V,-1.79,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,12.17,0.63,0.63,Kruijssen2019MNRAS.486.3180K,,,,,-4.968,0.04,0.04,4.220229995663981,6.362092805735186,0.12187138434541378,0.12425152974720266,2.7019603582530585,2.7019603582530585,20.761007896449733,-1.79,,,spectroscopic,27.175519071439272,10.435778465270761,1.2719728766576817,1.2117447446273817,1.2786594077364968,1.343401591750928,4.369518525287802,4.304835134577625,4.35952316727397,4.413344387146237,0.5490650304921006,0.5247714372923954,0.5463666786352361,0.5693054850620155,0.8569862626732869,0.8544033983432597,0.8588223496293834,0.8660508288579107,0.3480987146042912,0.3370560536889323,0.3482006007405223,0.35963446117262027,-0.14729829835400154,-0.14751692358034543,-0.1473016763235,-0.1470465486739956
36,uks_1,268.613312,-24.145277,UKS 1,,1,1,0.66,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,15.963,0.078,0.078,Baumgardt2021MNRAS.505.5957B,9.17,,,Baumgardt2020PASA...37...46B,59.38,2.63,2.63,,,,,Baumgardt2018MNRAS.478.1520B,-2.0401,0.0948,0.0948,-2.7541,0.0633,0.0633,Vasiliev2021MNRAS.505.5978V,-0.64,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,,,,,,,,,-6.792999999999999,,,4.950229995663981,15.581167631730922,0.5497479708307136,0.5698540445250426,2.991369441267591,2.991369441267591,19.156963399111905,-0.64,,,spectroscopic,5.12538526479944,0.7639701513039688,0.5145822525062828,0.3749157459117436,0.5591511560463417,0.800284508933894,8.252913225423587,7.6499928899083125,8.256169956094935,8.84515187759076,0.8826159069481988,0.8316788378089305,0.872725737105938,0.909057966066491,0.9218344618025646,0.918053673678026,0.9230091787634545,0.9281497784762264,-0.2329098419556472,-0.3259853517700984,-0.2343388224287532,-0.14307526309176813,-0.11671474988400396,-0.12140933830021201,-0.1165062152439564,-0.11234403520794266
37,ngc_5694,219.901245,-26.538776,NGC 5694,,1,1,0.3,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,17.71,0.046,0.046,Baumgardt2021MNRAS.505.5957B,9.6,0.12,0.12,Baumgardt2020PASA...37...46B,-139.55,0.49,0.49,,,,,Baumgardt2018MNRAS.478.1520B,-0.4636,0.0293,0.0293,-1.1046,0.029,0.029,Vasiliev2021MNRAS.505.5978V,-1.98,,,,,,,Harris1996AJ....112.1487H,,,,,,,,0.42,0.01,0.01,3.2,0.08,0.08,Munoz2018ApJ...860...66M,13.44,0.9,0.9,Forbes2010MNRAS.404.1203F,,,,,-8.110000000000001,0.12,0.12,5.477029995663982,34.833731503601165,0.7301492382662431,0.7457815523730957,3.0398165274675764,3.0398165274675764,17.874850016167862,-1.98,,,spectroscopic,331.05563456236075,30.35998454427609,2.2839000659995006,2.2789610396609183,2.753248577730411,3.2042092766534163,55.47176892287928,53.95454862110954,55.464800177725536,57.03623247730936,0.92091165747074,0.8919405388775258,0.9057802065982082,0.9208881421060059,0.5073141321253847,0.4954341462768555,0.5027775967918796,0.5112336150959541,0.6738025793048659,0.5441926392996915,0.6739999498639571,0.791841793858498,-0.01688436830030966,-0.01806540947012738,-0.016856590816473435,-0.01563596467712373
38,ngc_4590,189.866577,-26.744057,NGC 4590,,1,1,1.47,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,15.086,0.021,0.021,Baumgardt2021MNRAS.505.5957B,7.84,0.04,0.04,Baumgardt2020PASA...37...46B,-93.11,0.18,0.18,,,,,Baumgardt2018MNRAS.478.1520B,-2.739,0.024,0.024,1.7786,0.0239,0.0239,Vasiliev2021MNRAS.505.5978V,-2.23,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,12.17,0.51,0.51,Kruijssen2019MNRAS.486.3180K,,,,,-7.246,0.04,0.04,5.131429995663982,10.403991770513517,0.10013056609735926,0.10110361203305906,4.448805837773452,4.448805837773452,19.565830289473887,-2.23,,,spectroscopic,299.6257771697146,36.05082779431393,8.891424003931665,8.876737840665648,8.915333142210452,9.017237107546398,24.789571268174036,24.460020410160183,24.803844979646442,25.103023528413967,0.4720213026902169,0.4668769952459154,0.47076166973530587,0.4727575961933501,0.08744959987832795,0.08271582957022783,0.0855215734252267,0.08766164118349791,-2.3320803076004366,-2.344343977283961,-2.332316312643309,-2.31873517096357,-0.047698923926508485,-0.04830330629558804,-0.047675628276970236,-0.04710413788943123
39,ngc_6779,289.148193,30.183472,NGC 6779,,1,1,0.98,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,15.091,0.03,0.03,Baumgardt2021MNRAS.505.5957B,7.35,0.05,0.05,Baumgardt2020PASA...37...46B,-136.97,0.45,0.45,4.0,0.6,,,Baumgardt2018MNRAS.478.1520B,-2.0179,0.0251,0.0251,1.6176,0.0252,0.0252,Vasiliev2021MNRAS.505.5978V,-1.98,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,13.32,0.54,0.54,Kruijssen2019MNRAS.486.3180K,,,,,-7.741,0.05,0.05,5.329429995663982,10.427975448505068,0.14307718697860317,0.14506758891676164,2.9727075962612486,2.9727075962612486,18.195374067722575,-1.98,,,spectroscopic,62.65940279812835,8.336393284031878,1.284254441158929,1.2566013538359102,1.3545319548025043,1.6957006075033916,12.439761685038958,12.260000169244986,12.429416900159875,12.591306584699634,0.8128456817086647,0.7632043771846366,0.8038405093682144,0.8160274207271484,0.767395295481225,0.7567712641417881,0.765272846312423,0.770327004818262,0.41810992469226815,0.3930213427156372,0.4169465330748439,0.44153411269233844,-0.08992518087150492,-0.09084627148466311,-0.08995205861921415,-0.08911603471523086
40,ngc_7492,347.11117,-15.611469,NGC 7492,,1,1,1.07,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,16.936,0.051,0.051,Baumgardt2021MNRAS.505.5957B,11.05,0.03,0.03,Baumgardt2020PASA...37...46B,-176.7,0.27,0.27,1.2,1.0,,,Baumgardt2018MNRAS.478.1520B,0.7558,0.0279,0.0279,-2.32,0.0276,0.0276,Vasiliev2021MNRAS.505.5978V,-1.78,,,,,,,Harris1996AJ....112.1487H,,,,,,,,1.25,0.01,0.01,1.0,0.02,0.02,Munoz2018ApJ...860...66M,12.0,1.4,1.4,Forbes2010MNRAS.404.1203F,,,,,-5.885999999999999,0.03,0.03,4.587429995663981,24.38933730278913,0.566142609202192,0.5795966172845084,7.591190583251058,7.591190583251058,22.086162566386065,-1.78,,,spectroscopic,53.38632064602282,-63.477649036695105,3.206499383328426,2.9201569813166137,3.440915429583474,3.999473033901181,26.494997059737845,25.809909887980815,26.459006092898647,27.179101075426377,0.7840849945406052,0.7428064862655893,0.7702844694865444,0.797315866264486,0.8738233597200212,0.8675540935193098,0.8733342856507604,0.8782144849059423,0.11896861593305116,0.08734304084841153,0.11820278497584621,0.14627134883428483,-0.05033508306036182,-0.05192908778465389,-0.05036812806029297,-0.04862689766124971
41,ngc_6256,254.886107,-37.120968,NGC 6256,,1,1,1.4,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,14.299,0.088,0.088,Baumgardt2021MNRAS.505.5957B,7.19,0.11,0.11,Baumgardt2020PASA...37...46B,-99.75,0.66,0.66,,,,,Baumgardt2018MNRAS.478.1520B,-3.7149,0.0312,0.0312,-1.6375,0.0304,0.0304,Vasiliev2021MNRAS.505.5978V,-1.02,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,,,,,,,,,-7.108999999999999,0.11,0.11,5.076629995663981,7.241024217924128,0.28757959966749436,0.29947327692894365,2.94885998911988,2.94885998911988,18.80988380642873,-1.02,,,spectroscopic,347.79202584193513,3.306662643076891,1.4715426864508598,1.2722456891222647,1.46923828424036,1.682848341739145,2.130443098750235,2.11626264063394,2.1317834632384254,2.1775838300213075,0.18292698849798197,0.11366406730657021,0.18331853989771477,0.26198532242070083,0.5587771997467801,0.5500048435325151,0.5609583388554209,0.6008253328426172,-0.3089104524632379,-0.3429072045839256,-0.30760823162189355,-0.2749443830840759,-0.17593492233349922,-0.1773542809324735,-0.1759848188804598,-0.17382921295190348
42,ngc_6981,313.365417,-12.537306,NGC 6981,,1,1,0.85,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,16.109,0.024,0.024,Baumgardt2021MNRAS.505.5957B,9.17,0.04,0.04,Baumgardt2020PASA...37...46B,-331.39,1.47,1.47,,,,,Baumgardt2018MNRAS.478.1520B,-1.2736,0.0262,0.0262,-3.3608,0.0257,0.0257,Vasiliev2021MNRAS.505.5978V,-1.42,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,11.71,0.43,0.43,Kruijssen2019MNRAS.486.3180K,,,,,-6.939000000000002,0.04,0.04,5.008629995663982,16.66479593599833,0.18317202074322836,0.18520774182000466,4.120453741961999,4.120453741961999,19.706338332402243,-1.42,,,spectroscopic,35.162331604316854,-32.68313232690343,0.2980439538439841,0.5892778526013511,1.1640488261757878,1.6412361438860426,23.329074582898944,22.859754359030962,23.34913065899736,23.827969065098088,0.97477102818268,0.8690130680510499,0.9045339030932442,0.9510268354185436,0.5332609641786423,0.5025273886959046,0.5146305714536842,0.527310130552463,-0.07777581887628299,-0.11985663877032275,-0.07882873180624501,-0.034499405710275335,-0.05841273147456448,-0.05943880343510403,-0.05835710882939005,-0.057317302239449565
43,ngc_6352,261.371277,-48.422169,NGC 6352,,1,1,2.0,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,13.719,0.028,0.028,Baumgardt2021MNRAS.505.5957B,7.38,0.04,0.04,Baumgardt2020PASA...37...46B,-125.63,1.01,1.01,,,,,Baumgardt2018MNRAS.478.1520B,-2.1575,0.0251,0.0251,-4.4465,0.0247,0.0247,Vasiliev2021MNRAS.505.5978V,-0.64,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,12.14,0.49,0.49,Kruijssen2019MNRAS.486.3180K,,,,,-6.3389999999999995,0.04,0.04,4.768629995663981,5.5437035718049446,0.07102426112802007,0.07194601177015425,3.2251960027522055,3.2251960027522055,19.774393481413462,-0.64,,,spectroscopic,341.4214178603895,-7.16619802149226,2.7743436645381596,2.7594668250752905,2.7774902643572217,2.79281686596344,3.7211491936425345,3.6524028111519575,3.715270653478713,3.779507713636877,0.14576346241562388,0.13850574192074808,0.14437413044750338,0.15086423405645968,0.6221821775645706,0.6110260220644422,0.6241099301542055,0.6374128908023242,-0.6983713366176956,-0.7088003189415585,-0.6979097373026109,-0.6879821765262352,-0.1430418814613605,-0.1437685535058093,-0.14306491803581078,-0.14233625586754456
44,terzan_6,267.69325,-31.275389,Terzan 6,,1,1,0.5,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,14.308,0.105,0.105,Baumgardt2021MNRAS.505.5957B,7.22,0.07,0.07,Baumgardt2020PASA...37...46B,136.45,1.5,1.5,,,,,Baumgardt2018MNRAS.478.1520B,-4.979,0.0482,0.0482,-7.4313,0.0392,0.0392,Vasiliev2021MNRAS.505.5978V,-0.56,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,,,,,,,,,-7.088,0.07,0.07,5.068229995663981,7.271098031596613,0.34322371885143976,0.36022785545441405,1.0575383407219965,1.0575383407219965,16.60409375445011,-0.56,,,spectroscopic,358.5713043671133,-2.1618057930174475,0.40873226442870475,0.37065210410836535,0.40762458240433486,0.42100013540377523,1.355120780351251,1.1118958826032768,1.3447106879724755,1.6537586315236807,0.5365461248165434,0.4909692529660479,0.5383784334272548,0.6147158312828062,0.4201904229604024,0.19434566868137002,0.4139507982050218,0.5723449627726167,0.08552803310800138,0.06368184212727768,0.08501240029078479,0.09539038935741312,-0.20433791106021557,-0.20982473463757645,-0.20449963742463806,-0.1986332499528487
45,bh_261,273.5275,-28.635,BH 261,,1,1,1.65,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,13.932,0.092,0.092,Baumgardt2021MNRAS.505.5957B,10.15,0.04,0.04,Baumgardt2020PASA...37...46B,-61.0,2.6,2.6,6.1,1.9,1.9,,Kunder2024AJ....167...21K,3.5656,0.0434,0.0434,-3.5897,0.0375,0.0375,Vasiliev2021MNRAS.505.5978V,-1.07,0.1,0.11,,,,0.38,Kunder2024AJ....167...21K,,,,,,,,,,,,,,,,,,,,,,,-3.782,0.04,0.04,3.7458299956639816,6.115049825170288,0.2536681800300027,0.2646464014555061,2.935013217749941,2.935013217749941,22.12666330240619,-1.07,0.1,0.11,spectroscopic,3.361702420580693,-5.270379137745919,1.3439605647155388,1.1886458512191609,1.3589152342708477,1.6684544552090033,3.1883320169766685,2.782991194075431,3.1680127344328395,3.25270800186276,0.4069400681922663,0.31872252376886623,0.3797435705018374,0.41051016274338265,0.37376661237612635,0.3669829208864826,0.3813329521783664,0.40546669041484806,-0.34169025798041724,-0.39748689910757207,-0.3419345160494457,-0.2876368626869017,-0.16131427948122842,-0.16486878026980653,-0.1612606127910377,-0.15769683095598425
46,palomar_11,296.31,-8.007222,Palomar 11,,1,1,1.5,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,15.734,0.079,0.079,Baumgardt2021MNRAS.505.5957B,10.62,0.03,0.03,Baumgardt2020PASA...37...46B,-67.64,0.76,0.76,,,,,Baumgardt2018MNRAS.478.1520B,-1.7661,0.03,0.03,-4.9709,0.0284,0.0284,Vasiliev2021MNRAS.505.5978V,-0.4,,,,,,,Harris1996AJ....112.1487H,,,,,,,,,,,,,,,,,,,,,,,-5.114000000000001,0.03,0.03,4.278629995663982,14.021678337057581,0.5009527051148019,0.5195133666941913,6.11811134093045,6.11811134093045,22.389699905554295,-0.4,,,spectroscopic,31.805109195074497,-15.575949038281758,4.937441583653136,4.23597033122937,4.936195065389254,5.809371235634449,8.921705128072984,8.4610227276099,8.905198726490198,9.410460112888003,0.2874826010066545,0.23610644266695868,0.2860635669546176,0.3313364058285088,0.9624375833226307,0.9478538111266487,0.9647690449980881,0.9755599641840249,-1.31669821123786,-1.4902384400177768,-1.3137251143700377,-1.1602070208933795,-0.09593131211411549,-0.10049984676552368,-0.09600853589053181,-0.09106847803472033
47,am_4,209.089066,-27.165171,AM 4,,1,1,0.77,,,,,,,,,,Baumgardt2018MNRAS.478.1520B,17.313,0.07,0.07,Baumgardt2021MNRAS.505.5957B,16.35,0.05,0.05,Baumgardt2020PASA...37...46B,151.19,2.85,2.85,,,,,Baumgardt2018MNRAS.478.1520B,-0.2911,0.4448,0.4448,-2.5119,0.3441,0.3441,Vasiliev2021MNRAS.505.5978V,-1.3,,,,,,,Harris1996AJ....112.1487H,,,,,,,,0.76,0.14,0.14,1.44,0.33,0.33,Munoz2018ApJ...860...66M,9.0,0.5,0.5,Forbes2010MNRAS.404.1203F,,,,,-0.9629999999999974,0.05,0.05,2.6182299956639805,29.013491821234016,0.920370157916274,0.9505227781103898,6.498555650522572,6.498555650522572,26.67169733763081,-1.3,,,spectroscopic,320.28298915677846,33.50983391978652,24.624461927979656,19.618753012628957,24.248528158202646,25.388165394173033,30.523929852303258,24.78094855706345,32.75231417044499,52.61945834329724,0.10697443268749726,0.06746886296246148,0.19639511952122532,0.3862757449310864,0.005809092445187967,0.0,0.010547282881768061,0.9673823381478822,1.6547999978807981,0.505698752414256,1.6028629127999159,2.7913234768049344,-0.025135432627486208,-0.03580671539262468,-0.02326061423066194,-0.00900091614382454
