# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Fri Aug  8 10:41:24 UTC 2025
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: CFHT/Megacam post-2014 <i>u*g'r'i'z'</i>
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
 Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  u*mag   g'mag   r'mag   i'mag   z'mag
4.9184e-05 -2.19174 10.00000 0.8411529660 2.4323107791    0.834  2.027  3.7064  2.110    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-10      0.00 7.513e-01 2.486e-01 1.668e-05 5.032e-06 4.266e-05 -1.000 1.001e-04 -0.298 1.191 0.282 -0.274 -0.472 -0.573
4.9184e-05 -2.19174 10.00000 0.8412283063 2.4323342537    0.834  2.071  3.7046  2.059    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1  -1.5e-10      0.00 7.513e-01 2.486e-01 1.668e-05 5.032e-06 4.266e-05 -1.000 1.001e-04 -0.407 1.102 0.182 -0.382 -0.582 -0.686
4.9184e-05 -2.19174 10.00000 0.8412977457 2.4323558855    0.834  2.115  3.7030  2.008    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -1.76e-10      0.00 7.513e-01 2.486e-01 1.668e-05 5.033e-06 4.266e-05 -1.000 1.000e-04 -0.517 1.012 0.080 -0.490 -0.693 -0.799
4.9184e-05 -2.19174 10.00000 0.8413628936 2.4323761767    0.833  2.160  3.7012  1.956    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -2.07e-10      0.00 7.513e-01 2.486e-01 1.668e-05 5.033e-06 4.266e-05 -1.000 1.000e-04 -0.629 0.922 -0.023 -0.601 -0.807 -0.915
4.9184e-05 -2.19174 10.00000 0.8414213657 2.4323943855    0.833  2.203  3.6994  1.905    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -2.43e-10      0.00 7.513e-01 2.486e-01 1.668e-05 5.034e-06 4.266e-05 -1.000 1.000e-04 -0.738 0.838 -0.121 -0.707 -0.917 -1.027
4.9184e-05 -2.19174 10.00000 0.8414800167 2.4324126472    0.832  2.249  3.6977  1.852    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -2.87e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.034e-06 4.267e-05 -1.000 1.000e-04 -0.851 0.750 -0.225 -0.819 -1.032 -1.144
4.9184e-05 -2.19174 10.00000 0.8415415883 2.4324318150    0.832  2.292  3.6959  1.801    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -3.36e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.035e-06 4.267e-05 -1.000 1.000e-04 -0.960 0.667 -0.323 -0.926 -1.142 -1.256
4.9184e-05 -2.19174 10.00000 0.8415737748 2.4324418337    0.831  2.303  3.6955  1.788    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -3.53e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.035e-06 4.267e-05 -1.000 9.999e-05 -0.988 0.645 -0.349 -0.954 -1.170 -1.285
4.9184e-05 -2.19174 10.00000 0.8416072130 2.4324522410    0.831  2.293  3.6962  1.801    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -3.41e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.035e-06 4.267e-05 -1.000 1.000e-04 -0.962 0.661 -0.327 -0.928 -1.144 -1.257
4.9184e-05 -2.19174 10.00000 0.8416141272 2.4324543929    0.831  2.300  3.6959  1.793    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -3.49e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.035e-06 4.267e-05 -1.000 1.000e-04 -0.979 0.649 -0.342 -0.945 -1.161 -1.275
4.9184e-05 -2.19174 10.00000 0.8416521549 2.4324662273    0.830  2.339  3.6942  1.747    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1    -4e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.035e-06 4.267e-05 -1.000 1.000e-04 -1.078 0.574 -0.431 -1.042 -1.261 -1.377
4.9184e-05 -2.19174 10.00000 0.8416905999 2.4324781904    0.829  2.382  3.6925  1.697    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -4.66e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.036e-06 4.267e-05 -1.000 1.000e-04 -1.184 0.493 -0.527 -1.146 -1.368 -1.486
4.9184e-05 -2.19174 10.00000 0.8417232037 2.4324883348    0.829  2.420  3.6909  1.652    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -5.36e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.036e-06 4.267e-05 -1.000 1.000e-04 -1.279 0.423 -0.612 -1.239 -1.464 -1.584
4.9184e-05 -2.19174 10.00000 0.8417553306 2.4324983300    0.828  2.460  3.6891  1.605    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -6.21e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.036e-06 4.267e-05 -1.000 1.001e-04 -1.379 0.350 -0.700 -1.336 -1.565 -1.687
4.9184e-05 -2.19174 10.00000 0.8417853117 2.4325076568    0.827  2.499  3.6874  1.558    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -7.19e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.036e-06 4.267e-05 -1.000 1.000e-04 -1.478 0.279 -0.788 -1.433 -1.665 -1.789
4.9184e-05 -2.19174 10.00000 0.8418115377 2.4325158148    0.826  2.537  3.6857  1.514    3  0.000  0.521     6.59     5.25     3.74     2.89     2.34  3 -8.25e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.037e-06 4.267e-05 -1.000 1.000e-04 -1.571 0.214 -0.869 -1.523 -1.758 -1.885
4.9184e-05 -2.19174 10.00000 0.8418375254 2.4325238980    0.825  2.576  3.6840  1.467    3  0.000  0.521     7.27     5.72     4.06     3.13     2.54  3 -9.53e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.037e-06 4.267e-05 -1.000 1.000e-04 -1.670 0.166 -0.952 -1.620 -1.859 -1.988
4.9184e-05 -2.19174 10.00000 0.8418605328 2.4325310538    0.825  2.613  3.6823  1.423    3  0.000  0.521     7.98     6.19     4.38     3.38     2.74  3 -1.09e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.037e-06 4.267e-05 -1.000 1.001e-04 -1.762 0.125 -1.028 -1.712 -1.954 -2.085
4.9184e-05 -2.19174 10.00000 0.8418820500 2.4325377458    0.824  2.650  3.6806  1.378    3  0.000  0.521     8.75     6.70     4.72     3.65     2.96  3 -1.25e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.037e-06 4.267e-05 -1.000 1.000e-04 -1.854 0.090 -1.102 -1.802 -2.049 -2.182
4.9184e-05 -2.19174 10.00000 0.8419025540 2.4325441222    0.822  2.687  3.6789  1.334    3  0.000  0.521     9.62     7.26     5.10     3.95     3.20  3 -1.44e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.037e-06 4.267e-05 -1.000 1.000e-04 -1.948 0.060 -1.175 -1.893 -2.145 -2.281
4.9184e-05 -2.19174 10.00000 0.8419246078 2.4325509802    0.821  2.730  3.6771  1.283    3  0.000  0.521    10.71     7.96     5.57     4.32     3.50  3 -1.68e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.037e-06 4.267e-05 -1.000 1.000e-04 -2.055 0.026 -1.259 -1.998 -2.255 -2.394
4.9184e-05 -2.19174 10.00000 0.8419423103 2.4325564848    0.820  2.767  3.6752  1.237    3  0.000  0.521    11.78     8.64     6.01     4.67     3.79  3 -1.93e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 1.000e-04 -2.147 0.013 -1.325 -2.088 -2.350 -2.492
4.9184e-05 -2.19174 10.00000 0.8419606090 2.4325621745    0.818  2.808  3.6732  1.188    3  0.000  0.521    13.06     9.44     6.55     5.10     4.13  3 -2.25e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 9.999e-05 -2.250 -0.002 -1.399 -2.187 -2.455 -2.600
4.9184e-05 -2.19174 10.00000 0.8419757485 2.4325668817    0.817  2.844  3.6715  1.144    3  0.000  0.521    14.32    10.21     7.05     5.50     4.45  2 -2.57e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 1.000e-04 -2.339 -0.008 -1.461 -2.273 -2.547 -2.695
4.9184e-05 -2.19174 10.00000 0.8419911265 2.4325716628    0.815  2.882  3.6695  1.097    3  0.000  0.521    15.83    11.12     7.66     5.97     4.84  2 -2.98e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 9.999e-05 -2.436 -0.004 -1.525 -2.366 -2.647 -2.798
4.9184e-05 -2.19174 10.00000 0.8420038819 2.4325756284    0.813  2.917  3.6679  1.055    3  0.000  0.521    17.27    11.98     8.22     6.42     5.21  2 -3.38e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 1.000e-04 -2.522 0.000 -1.581 -2.447 -2.734 -2.888
4.9184e-05 -2.19174 10.00000 0.8420172930 2.4325797977    0.811  2.955  3.6660  1.008    3  0.000  0.521    19.06    13.04     8.91     6.97     5.65  2  -3.9e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 1.000e-04 -2.617 0.017 -1.639 -2.537 -2.832 -2.990
4.9184e-05 -2.19174 10.00000 0.8420308232 2.4325840039    0.809  2.996  3.6639  0.958    3  0.000  0.521    21.20    14.28     9.72     7.61     6.17  2 -4.55e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 9.999e-05 -2.720 0.053 -1.693 -2.632 -2.937 -3.099
4.9184e-05 -2.19174 10.00000 0.8420419097 2.4325874503    0.807  3.031  3.6621  0.914    3  0.000  0.521    23.25    15.45    10.48     8.22     6.66  2  -5.2e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 9.999e-05 -2.809 0.091 -1.737 -2.714 -3.028 -3.194
4.9184e-05 -2.19174 10.00000 0.8420513868 2.4325903963    0.805  3.063  3.6603  0.874    3  0.000  0.521    25.28    16.59    11.21     8.81     7.14  2 -5.87e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 1.000e-04 -2.888 0.139 -1.770 -2.786 -3.110 -3.280
4.9184e-05 -2.19174 10.00000 0.8420611024 2.4325934163    0.802  3.098  3.6585  0.830    3  0.000  0.521    27.69    17.93    12.07     9.49     7.70  1 -6.69e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 1.000e-04 -2.975 0.196 -1.804 -2.863 -3.197 -3.372
4.9184e-05 -2.19174 10.00000 0.8420711160 2.4325965289    0.799  3.135  3.6564  0.783    3  0.000  0.521    30.58    19.51    13.09    10.31     8.36  1 -7.71e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 1.000e-04 -3.068 0.219 -1.851 -2.945 -3.290 -3.469
4.9184e-05 -2.19174 10.00000 0.8420795202 2.4325991412    0.797  3.168  3.6546  0.741    3  0.000  0.521    33.39    21.03    14.06    11.08     8.99  1 -8.74e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.039e-06 4.267e-05 -1.000 1.000e-04 -3.151 0.230 -1.893 -3.017 -3.370 -3.554
4.9184e-05 -2.19174 10.00000 0.8420879841 2.4326017720    0.793  3.203  3.6528  0.698    3  0.000  0.521    36.54    22.71    15.13    11.94     9.69  1 -9.97e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.039e-06 4.267e-05 -1.000 1.000e-04 -3.236 0.238 -1.939 -3.092 -3.454 -3.642
4.9184e-05 -2.19174 10.00000 0.8420957923 2.4326041989    0.790  3.234  3.6511  0.659    3  0.000  0.521    39.70    24.37    16.18    12.78    10.38  1 -1.13e-08      0.00 7.512e-01 2.487e-01 1.667e-05 5.039e-06 4.267e-05 -1.000 9.999e-05 -3.314 0.246 -1.980 -3.160 -3.530 -3.723
4.9184e-05 -2.19174 10.00000 0.8420979977 2.4326048843    0.789  3.242  3.6507  0.648    3  0.000  0.521    40.60    24.84    16.48    13.02    10.57  1 -1.17e-08      0.00 7.512e-01 2.487e-01 1.667e-05 5.039e-06 4.267e-05 -1.000 1.000e-04 -3.335 0.250 -1.990 -3.178 -3.551 -3.744
4.9184e-05 -2.19174 10.00000 0.8420979977 2.4326048843    0.789  1.703  3.8886  3.138    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.708e-06 4.230e-05 -1.000 1.000e-04 0.512 1.174 0.463 0.557 0.661 0.742
4.9184e-05 -2.19174 10.00000 0.8421285748 2.4326143877    0.789  1.726  3.8765  3.067    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.708e-06 4.230e-05 -1.000 9.999e-05 0.456 1.139 0.429 0.481 0.567 0.638
4.9184e-05 -2.19174 10.00000 0.8421831727 2.4326313546    0.789  1.731  3.8741  3.053    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.708e-06 4.230e-05 -1.000 1.000e-04 0.444 1.132 0.421 0.466 0.547 0.617
4.9184e-05 -2.19174 10.00000 0.8422359228 2.4326477449    0.789  1.731  3.8747  3.055    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.708e-06 4.230e-05 -1.000 1.000e-04 0.443 1.129 0.419 0.466 0.548 0.618
4.9184e-05 -2.19174 10.00000 0.8422896266 2.4326644290    0.789  1.731  3.8753  3.057    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.708e-06 4.230e-05 -1.000 1.000e-04 0.442 1.128 0.417 0.466 0.549 0.620
4.9184e-05 -2.19174 10.00000 0.8423453569 2.4326817402    0.789  1.731  3.8760  3.060    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.709e-06 4.230e-05 -1.000 1.002e-04 0.442 1.126 0.415 0.466 0.551 0.622
4.9184e-05 -2.19174 10.00000 0.8423981071 2.4326981233    0.789  1.732  3.8766  3.062    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.709e-06 4.230e-05 -1.000 1.000e-04 0.441 1.124 0.414 0.467 0.552 0.624
4.9184e-05 -2.19174 10.00000 0.8424534798 2.4327153183    0.789  1.732  3.8770  3.064    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.709e-06 4.230e-05 -1.000 9.999e-05 0.441 1.123 0.412 0.467 0.553 0.625
4.9184e-05 -2.19174 10.00000 0.8425083756 2.4327323627    0.789  1.732  3.8773  3.065    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.709e-06 4.230e-05 -1.000 9.997e-05 0.440 1.122 0.411 0.467 0.554 0.626
4.9184e-05 -2.19174 10.00000 0.8425636292 2.4327495155    0.789  1.732  3.8774  3.065    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.709e-06 4.230e-05 -1.000 9.994e-05 0.439 1.121 0.410 0.466 0.553 0.625
4.9184e-05 -2.19174 10.00000 0.8426155448 2.4327656298    0.789  1.733  3.8773  3.064    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.710e-06 4.230e-05 -1.000 1.001e-04 0.439 1.120 0.409 0.465 0.552 0.624
4.9184e-05 -2.19174 10.00000 0.8426724076 2.4327832770    0.790  1.733  3.8768  3.061    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.710e-06 4.230e-05 -1.000 1.000e-04 0.437 1.119 0.409 0.463 0.549 0.620
4.9184e-05 -2.19174 10.00000 0.8427278996 2.4328004962    0.790  1.734  3.8759  3.057    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.710e-06 4.230e-05 -1.000 1.000e-04 0.435 1.119 0.408 0.459 0.544 0.615
4.9184e-05 -2.19174 10.00000 0.8427840471 2.4328179161    0.790  1.735  3.8746  3.051    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.710e-06 4.230e-05 -1.000 9.997e-05 0.432 1.119 0.409 0.455 0.538 0.608
4.9184e-05 -2.19174 10.00000 0.8428412676 2.4328356662    0.790  1.736  3.8728  3.042    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.710e-06 4.230e-05 -1.000 1.000e-04 0.429 1.119 0.409 0.449 0.529 0.598
4.9184e-05 -2.19174 10.00000 0.8428643346 2.4328428209    0.790  1.737  3.8720  3.039    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.711e-06 4.230e-05 -1.000 1.000e-04 0.427 1.119 0.409 0.447 0.525 0.593
4.9184e-05 -2.19174 10.00000 0.8428956270 2.4328525262    0.790  1.738  3.8707  3.032    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.711e-06 4.230e-05 -1.000 9.996e-05 0.425 1.120 0.410 0.442 0.518 0.585
4.9184e-05 -2.19174 10.00000 0.8429541588 2.4328706774    0.790  1.740  3.8677  3.018    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.711e-06 4.230e-05 -1.000 1.000e-04 0.420 1.121 0.412 0.434 0.505 0.570
4.9184e-05 -2.19174 10.00000 0.8430075645 2.4328872365    0.790  1.742  3.8644  3.003    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.711e-06 4.230e-05 -1.000 9.999e-05 0.415 1.123 0.414 0.425 0.491 0.553
4.9184e-05 -2.19174 10.00000 0.8430621624 2.4329041628    0.790  1.745  3.8605  2.985    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.711e-06 4.230e-05 -1.000 9.999e-05 0.409 1.124 0.417 0.415 0.474 0.533
4.9184e-05 -2.19174 10.00000 0.8431203365 2.4329221949    0.790  1.747  3.8558  2.963    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.712e-06 4.230e-05 -1.000 1.000e-04 0.401 1.127 0.422 0.405 0.455 0.509
4.9184e-05 -2.19174 10.00000 0.8431782126 2.4329401319    0.790  1.751  3.8504  2.938    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.712e-06 4.231e-05 -1.000 1.000e-04 0.393 1.130 0.428 0.392 0.434 0.483
4.9184e-05 -2.19174 10.00000 0.8432347178 2.4329576413    0.790  1.755  3.8445  2.911    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.712e-06 4.231e-05 -1.000 9.993e-05 0.384 1.135 0.435 0.380 0.411 0.455
4.9184e-05 -2.19174 10.00000 0.8432671428 2.4329676876    0.790  1.757  3.8410  2.895    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.712e-06 4.231e-05 -1.000 1.000e-04 0.378 1.138 0.440 0.372 0.397 0.438
4.9184e-05 -2.19174 10.00000 0.8433207870 2.4329843064    0.790  1.761  3.8345  2.865    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.712e-06 4.231e-05 -1.000 1.000e-04 0.368 1.144 0.448 0.359 0.373 0.408
4.9184e-05 -2.19174 10.00000 0.8433775902 2.4330019013    0.790  1.765  3.8274  2.832    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.712e-06 4.231e-05 -1.000 9.999e-05 0.357 1.152 0.458 0.345 0.347 0.376
4.9184e-05 -2.19174 10.00000 0.8434337378 2.4330192904    0.790  1.770  3.8199  2.797    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.713e-06 4.231e-05 -1.000 9.996e-05 0.345 1.161 0.469 0.331 0.321 0.342
4.9184e-05 -2.19174 10.00000 0.8434913158 2.4330371197    0.790  1.775  3.8115  2.759    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.713e-06 4.231e-05 -1.000 9.993e-05 0.332 1.174 0.482 0.316 0.292 0.304
4.9184e-05 -2.19174 10.00000 0.8435462713 2.4330541344    0.790  1.781  3.8030  2.719    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.713e-06 4.231e-05 -1.000 1.000e-04 0.318 1.189 0.499 0.301 0.262 0.267
4.9184e-05 -2.19174 10.00000 0.8436011672 2.4330711280    0.791  1.787  3.7948  2.680    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.713e-06 4.231e-05 -1.000 9.997e-05 0.303 1.205 0.514 0.286 0.233 0.230
4.9184e-05 -2.19174 10.00000 0.8436554670 2.4330879346    0.791  1.793  3.7882  2.648    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.713e-06 4.231e-05 -1.000 1.000e-04 0.288 1.217 0.524 0.272 0.208 0.198
4.9184e-05 -2.19174 10.00000 0.8437105417 2.4331049786    0.791  1.799  3.7824  2.619    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.714e-06 4.231e-05 -1.000 1.000e-04 0.273 1.226 0.530 0.258 0.185 0.169
4.9184e-05 -2.19174 10.00000 0.8437654376 2.4331219646    0.791  1.805  3.7774  2.593    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.714e-06 4.231e-05 -1.000 1.000e-04 0.257 1.233 0.533 0.243 0.162 0.140
4.9184e-05 -2.19174 10.00000 0.8438013196 2.4331330659    0.791  1.808  3.7754  2.582    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.714e-06 4.231e-05 -1.000 1.000e-04 0.250 1.236 0.534 0.237 0.152 0.128
4.9184e-05 -2.19174 10.00000 0.8438554406 2.4331498081    0.791  1.816  3.7706  2.554    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.714e-06 4.231e-05 -1.000 1.000e-04 0.229 1.239 0.530 0.217 0.125 0.096
4.9184e-05 -2.19174 10.00000 0.8439114690 2.4331671377    0.791  1.832  3.7640  2.513    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.714e-06 4.231e-05 -1.000 9.999e-05 0.191 1.234 0.517 0.181 0.078 0.042
4.9184e-05 -2.19174 10.00000 0.8439662457 2.4331840775    0.791  1.857  3.7559  2.455    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 9.997e-05 0.128 1.216 0.486 0.120 0.005 -0.040
4.9184e-05 -2.19174 10.00000 0.8439993858 2.4331943250    0.791  1.886  3.7481  2.394    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 1.000e-04 0.055 1.189 0.443 0.050 -0.078 -0.132
4.9184e-05 -2.19174 10.00000 0.8440159559 2.4331994484    0.791  1.918  3.7408  2.334    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 9.999e-05 -0.024 1.156 0.394 -0.026 -0.166 -0.227
4.9184e-05 -2.19174 10.00000 0.8440230489 2.4332016414    0.791  1.949  3.7347  2.278    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 1.000e-04 -0.104 1.124 0.340 -0.102 -0.252 -0.320
4.9184e-05 -2.19174 10.00000 0.8440262675 2.4332026366    0.791  1.980  3.7298  2.227    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 9.996e-05 -0.181 1.085 0.283 -0.177 -0.335 -0.409
4.9184e-05 -2.19174 10.00000 0.8440279365 2.4332031526    0.791  2.008  3.7262  2.185    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 9.997e-05 -0.249 1.049 0.231 -0.243 -0.407 -0.485
4.9184e-05 -2.19174 10.00000 0.8440280557 2.4332031894    0.791  2.010  3.7258  2.181    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 9.996e-05 -0.256 1.045 0.226 -0.250 -0.414 -0.492
